doc_id,title_text,tagline,post_tag,post_date,topic,topic_label,umap_sem_x,umap_sem_y,umap_tem_x,umap_tem_y
2142,¿Se puede politizar la experiencia anoréxica?,Activismo corporal,,2020-10-02 10:36:15,39,39_morir_muerte_moribundo,7.1781144,4.95315,9.575488,-2.0809004
2143,Más ciencia para navegar el caos,La cultura científica en la pandemia,,2020-10-03 11:10:01,37,37_astrónomo_ciencia_universo,7.649773,7.390685,10.003146,0.14887396
2144,La responsabilidad del 1%,Impuesto a la riqueza y crisis ambiental,,2020-10-05 10:42:41,4,4_déficit_deuda_endeudamiento,8.553799,7.5642915,8.114664,2.2600482
2145,Nuestro Chernóbil criollo,Los efectos del glifosato,,2020-10-07 11:21:23,37,37_astrónomo_ciencia_universo,8.356494,7.408669,5.6503034,-0.6075292
2146,Clase media somos (casi) todos,"Sociedad, Estado y dólar",,2020-10-07 15:35:39,4,4_déficit_deuda_endeudamiento,10.224245,5.704127,8.359572,3.0189364
2147,Incómoda Venezuela,El apoyo argentino al “Informe Bachelet”,Internacional; Venezuela,2020-10-08 15:34:41,10,10_boliviano_bolivia_político,10.566333,5.193519,7.0254908,3.4944954
2148,Cómo parar el fuego,"Piroceno: incendios, la adaptación al cambio climático",,2020-10-09 12:30:36,32,32_catástrofe_desastre_tragedia,8.586472,6.958413,5.533424,-0.99389344
2149,La trampa del mapuchómetro,Lof Lafken Winkul Mapu,,2020-10-12 14:43:32,20,20_ríos_río_arroyo,9.168961,5.5852513,5.2339487,-1.015285
2150,El día que los chinos dejaron de comer solo arroz,"América Latina, la frontera extractivista",,2020-10-13 11:07:08,12,12_economía_económico_futuro,8.6920395,7.740545,7.8474445,2.5240974
2151,Argentina y la fábrica de tecnología global,¿Qué economía del conocimiento necesitamos?,,2020-10-14 13:26:50,17,17_innovación_tecnológico_tecno,7.6709504,6.7250013,8.911712,1.8259047
2152,¿Cómo están les viejes?,"Pandemia, residencias y grupos de riesgo",Covid-19,2020-10-15 10:36:17,8,8_epidemia_vacunar_virus,7.920427,7.411338,8.380795,0.3247267
2153,Es como la soja: está en todos lados,La pandemia en los pueblos del sur de Santa Fe,Rosario; Rosariocronica,2020-10-20 11:12:22,8,8_epidemia_vacunar_virus,7.286664,7.9414673,8.197721,-0.11689505
2154,Del golpe a la victoria,Elecciones en Bolivia,,2020-10-20 21:05:51,10,10_boliviano_bolivia_político,11.47199,4.4580107,6.6630745,4.367495
2155,¿Qué significa gobernar hoy?,"90 años de ""El malestar en la cultura""",,2020-10-22 11:17:07,0,0_político_política_electoral,10.880359,6.582027,7.8824925,5.23371
2156,Apruebo,Chile: escenas de memoria,Chile; Convención Constituyente; Internacional,2020-10-23 10:58:49,18,18_chileno_chile_político,10.773095,4.536277,3.8070526,3.7948987
2157,Nuestros octubres,Chile votó una nueva constitución,Chile; Convención Constituyente; Internacional,2020-10-26 12:51:08,18,18_chileno_chile_político,10.481953,4.183533,3.746708,3.8370771
2158,La pesada herencia,Dolores Etchevehere y la pelea por la tierra familiar,,2020-10-28 12:07:54,1,1_feminismo_feminista_patriarcado,8.967811,6.803803,9.828572,-4.2609696
2159,Las habitaciones de siempre,"El destrato familiar, esa zona gris",,2020-10-30 10:40:20,42,42_padre_papá_hijo,8.709806,3.606262,6.9223995,-2.9908423
2160,Los sueños que no caben en las urnas,Migración y transnacionalismo en EEUU,,2020-10-31 08:14:34,21,21_soviética_soviético_vladimir,11.941279,7.0418735,6.7015014,2.869407
2161,Cómo no temblar frente al colapso,La serie sobre el futuro distópico,,2020-10-31 10:00:07,28,28_futuro_pandemia_crisis,8.096619,6.9612107,9.677129,-0.12582603
2162,Cualquiera puede cocinar (en TV),Masterchef,,2020-11-02 12:01:16,14,14_mediático_periodístico_político,7.54396,7.1772804,10.672567,2.1657197
2163,Abrazos partidos,Río Tercero,Corrupción; Río Tercero,2020-11-03 12:52:31,41,41_pobreza_inmobiliario_habitante,9.513262,4.674447,6.4685283,-0.9752658
2164,¿Si pierde Trump gana el planeta?,Elecciones en Estados Unidos y cambio climático,,2020-11-04 10:30:31,21,21_soviética_soviético_vladimir,8.434508,7.683038,7.480888,2.9119053
2165,Crónica de un escándalo anunciado,Trump vs Biden,,2020-11-04 18:57:07,0,0_político_política_electoral,11.719467,6.9500537,7.388532,3.8801956
2166,Heredar o diferir: los hijos díscolos de la oligarquía,Familias de clase alta,,2020-11-05 16:36:55,5,5_pedagógico_enseñanza_escolar,10.69799,6.305014,8.006195,-2.4031444
2167,Nicolás Pachelo: el apostador,Crimen de María Marta García Belsunce,,2020-11-09 10:00:19,11,11_asesino_testimonio_testigo,8.946608,4.149736,7.529732,-2.5437436
2168,Heredero,Las causas judiciales que enfrenta el Opus Dei,,2020-11-09 11:47:10,13,13_papal_catolicismo_arzobispo,6.867878,3.5335345,-1.6400862,7.5529757
2169,Bolivia y las lecciones sobre el poder,La nueva etapa del Proceso de Cambio,,2020-11-10 11:51:04,10,10_boliviano_bolivia_político,11.408003,4.366245,6.710724,4.41418
2170,Ni puta ni santa: ajedrecista,Gambito de Dama,Netflix; Zapping cultural,2020-11-12 10:14:24,29,29_ficción_protagonista_personaje,7.0117636,2.9302704,10.335901,-2.4976432
2171,La peor vacuna es la que no se aplica,"Ciencia, desconfianza y COVID",Covid-19,2020-11-13 11:03:45,8,8_epidemia_vacunar_virus,7.6034355,8.068119,8.396728,0.5266332
2172,Tecnodiversidad contra el apocalipsis,Filosofía de la tecnología,,2020-11-16 10:04:52,36,36_holocausto_terrorista_siria,8.120565,7.3302736,8.42893,0.9997747
2173,¿Goodbye normalidad?,Los medios versus Trump,,2020-11-17 10:39:44,19,19_periodista_periodístico_periódico,12.123329,7.1328897,12.528319,1.6106288
2174,Ninguna semilla crece sola,Agroecología en Argentina,,2020-11-18 11:14:46,20,20_ríos_río_arroyo,8.762838,7.327321,5.6866775,-0.7004778
2175,La autoridad pedagógica en jaque,Soledad Acuña contra la escuela pública,,2020-11-18 12:55:08,5,5_pedagógico_enseñanza_escolar,5.8057775,5.52679,3.6792586,-3.430033
2176,Del antropoceno al antro obsceno,Pandemias de ayer y hoy,,2020-11-19 11:46:00,8,8_epidemia_vacunar_virus,7.6502438,7.702996,8.514998,0.8398632
2177,Perú: desactivar la vieja política,Les jóvenes en la primera línea,,2020-11-20 11:22:30,6,6_asesinato_policía_policial,9.801613,6.227811,7.6412845,-1.1253203
2178,El progresismo en el laberinto del desarrollo,¿Cómo construimos un futuro ecosocial?,,2020-11-24 11:08:26,12,12_economía_económico_futuro,8.972354,7.1343036,8.5117445,1.9505776
2179,Réquiem para un río imposible,Murió Diego Maradona,Diego Maradona,2020-11-25 16:36:50,20,20_ríos_río_arroyo,9.872527,2.3564503,12.627731,-1.9625392
2180,"Salí, dejame llorar",Murió Diego Maradona,Diego Maradona,2020-11-25 18:46:19,2,2_fifa_futbolista_fútbol,9.94312,2.4876351,5.452333,11.644988
2181,"Toda la gracia, todas las gracias",Murió Diego Maradona,Diego Maradona,2020-11-26 13:22:24,2,2_fifa_futbolista_fútbol,9.850636,2.382064,5.223551,11.575372
2182,"Género, raza y clase para llorar a Maradona",La muerte del D10S,Diego Maradona; Día internacional de la eliminación de la violencia contra las mujeres,2020-11-26 15:25:50,1,1_feminismo_feminista_patriarcado,10.067355,2.832019,9.173607,-4.327061
2183,"Napoli juega al lotto, pero llorando",Murió Diego Maradona,Diego Maradona,2020-11-26 16:15:45,2,2_fifa_futbolista_fútbol,10.162983,2.2446885,5.6625676,11.385398
2184,Por quien merece amor,Murió Diego Maradona,Diego Maradona,2020-11-27 15:42:24,2,2_fifa_futbolista_fútbol,9.974654,3.2582736,5.6877294,11.28244
2185,Enseñar es intervenir en los mundos personales,"Educación, pedagogía y política",,2020-11-30 12:20:37,5,5_pedagógico_enseñanza_escolar,5.783839,5.7038417,3.6856875,-3.0026946
2186,Endeudarse hasta para pagar el alquiler,"Vivienda, crisis y pandemia",Escuela IDAES; UNSAM,2020-12-02 11:51:15,4,4_déficit_deuda_endeudamiento,9.027298,7.4499974,6.892128,-0.18957838
2187,Activismo también es pasarla bien,Cultura y migración,,2020-12-04 09:26:06,24,24_arte_artes_art,8.241459,5.480493,12.889208,-2.1181128
2188,Cierto que afuera había sol,Porteña en el monte,,2020-12-04 10:43:00,32,32_catástrofe_desastre_tragedia,10.011669,3.7104366,6.6775303,-1.2855299
2189,"A tus pies, Pachorra",Sabella,Alejandro Sabella,2020-12-09 10:30:23,2,2_fifa_futbolista_fútbol,9.984976,2.362973,5.6999354,11.384576
2190,La intervención no es divina,Cristianos ante la pandemia,,2020-12-09 12:36:23,13,13_papal_catolicismo_arzobispo,11.841593,2.6080725,-1.6611435,7.4027424
2191,La rosca que garantiza nuestros derechos,Media sanción para el aborto,Aborto Legal,2020-12-11 10:59:03,7,7_aborto_abortar_anticonceptivo,4.111734,3.5656433,10.037736,-6.9220386
2192,Cuando la política oye a las feministas,Media sanción para el aborto,Aborto Legal,2020-12-11 11:07:45,7,7_aborto_abortar_anticonceptivo,4.2044406,3.6474745,10.035248,-6.6485386
2193,"""Yo salí para que salga""",Media sanción para el aborto,Aborto Legal,2020-12-11 14:17:24,7,7_aborto_abortar_anticonceptivo,4.152553,3.4513118,10.092923,-6.526975
2194,Memorias de una joven promesa,Periodismo: ensayo de una profesión en crisis,,2020-12-14 10:43:24,19,19_periodista_periodístico_periódico,7.8304734,4.2848125,12.881905,1.3236601
2195,El jardín de las delicias inquietantes,Los taxi boys de Plaza Miserere,,2020-12-16 11:34:28,1,1_feminismo_feminista_patriarcado,9.2125,2.3525138,10.355845,-4.152514
2196,¿Qué dicen los que sí y qué dicen los que no?,Debate por el aborto legal,Aborto Legal; LEDA-UNSAM; UNSAM,2020-12-17 13:07:10,7,7_aborto_abortar_anticonceptivo,4.238062,3.6573758,10.126206,-6.291332
2197,La Justicia contra las mujeres,Aborto y maternidades,,2020-12-18 12:07:02,39,39_morir_muerte_moribundo,8.559841,4.2548018,8.308815,-3.3293526
2198,Mitológicas del derrumbe,"Pandemia, crisis e incertidumbre",LEDA-UNSAM,2020-12-21 09:59:44,8,8_epidemia_vacunar_virus,8.004787,6.9534626,7.8387833,2.4628549
2199,"Maradona, el David de Fiorito",Un mes sin Diego,Diego Maradona; Escuela de Arte y Patrimonio; UNSAM,2020-12-23 09:56:38,24,24_arte_artes_art,9.809757,2.4218447,12.896219,-2.1866899
2200,Todo lo que viene detrás de un muro,La globalización fracasada,LEDA-UNSAM,2020-12-23 10:28:50,28,28_futuro_pandemia_crisis,10.545595,7.1344233,8.774467,3.1509104
2201,Te colgás y te afanan,Las otras formas de prevenir la inseguridad,,2020-12-28 11:15:04,14,14_mediático_periodístico_político,7.045197,5.128468,10.776626,2.3802187
2202,Qué lindo es volver a casa,"Content lab: Aerolíneas Argentinas, 70 años",,2020-12-29 14:36:14,15,15_sindicalismo_reforma_político,10.56076,4.133924,6.900833,1.4403417
2203,Rompan todo: las marcas del negocio,"Memorias, rock y juventud",,2020-12-29 16:37:43,22,22_música_musical_músico,8.716939,1.9068433,14.97151,-4.0453954
2204,Nuestro derecho es ley,Cómo se aprobó el aborto en el Senado,Aborto Legal,2020-12-30 07:26:47,7,7_aborto_abortar_anticonceptivo,4.358021,3.7346072,10.051048,-6.8800187
2205,Derechos sexuales: los diálogos pendientes,El aborto voluntario es ley,Aborto Legal,2020-12-30 13:18:48,7,7_aborto_abortar_anticonceptivo,4.491885,3.5217636,10.123075,-6.8462753
2206,La ley del deseo,La vigilia en las calles,Aborto Legal,2020-12-30 16:18:19,7,7_aborto_abortar_anticonceptivo,4.2659206,3.281525,10.089367,-6.447563
2207,La nueva era de la sinrazón,"Estados Unidos: ciencia, política y pensamiento mágico",,2021-01-04 10:39:55,37,37_astrónomo_ciencia_universo,7.565802,6.8009253,10.0020685,0.09157265
2208,¿Se puede ser racista y xenófobx y apoyar el aborto legal?,Debate por el aborto legal,Aborto Legal; LEDA-UNSAM; UNSAM,2021-01-04 16:57:26,7,7_aborto_abortar_anticonceptivo,4.3234053,3.6091022,10.16527,-6.9108768
2209,Nunca fuimos monógamos,El mundo de las parejas,,2021-01-06 11:23:33,20,20_ríos_río_arroyo,5.5185804,3.974014,9.632344,0.55446196
2210,El Congreso por asalto,Trump y su legado,,2021-01-07 15:30:51,21,21_soviética_soviético_vladimir,11.881311,6.944051,7.0775385,3.5020905
2211,¿Vos también soñaste algo raro anoche?,Sueños y acontecimientos: del nazismo a la pandemia,Covid-19,2021-01-08 12:41:58,28,28_futuro_pandemia_crisis,6.9819293,3.1568947,8.390806,-0.31005624
2212,¿Quién no quiere vivir en Varadero?,Gentrificación en Cuba,,2021-01-14 15:01:35,35,35_cubano_cubana_cuba,10.655017,3.8306248,5.6647816,2.9151943
2213,Los anti vacunas de la primera hora,De la viruela al Covid-19,Covid-19,2021-01-18 11:25:08,8,8_epidemia_vacunar_virus,7.616335,8.108271,8.455143,0.4988224
2214,La herida inestable del supremacismo,Wendy Brown,,2021-01-19 11:29:51,15,15_sindicalismo_reforma_político,10.853387,6.6305423,8.435657,3.3092165
2215,¿Hay contagios que molestan más que otros?,La juventud como problema,,2021-01-20 12:20:33,8,8_epidemia_vacunar_virus,7.858784,5.585997,8.557126,0.92856616
2216,"Medios, redes y polarización",Un debate abierto,Escuela de Política y Gobierno; UNSAM,2021-01-21 14:59:15,14,14_mediático_periodístico_político,7.775644,5.4349146,9.986755,2.825276
2217,Conociendo Rusia con dibujos animados,De Moscú a California,Dibujos animados,2021-01-22 12:49:22,21,21_soviética_soviético_vladimir,11.300114,7.602389,14.142856,4.1549864
2218,En nombre de Dios: la historia detrás del Pare de Sufrir,Estreno en Anfibia Podcast,,2021-01-26 10:35:53,13,13_papal_catolicismo_arzobispo,8.51691,3.1583638,-1.6668346,7.4739184
2219,"Volver a clases, repensar la escuela","Burbujas, planes educativos y pandemia",,2021-01-27 10:28:00,5,5_pedagógico_enseñanza_escolar,5.789987,5.7570567,3.6540332,-3.294942
2220,Una deriva existencial en el río,La literatura y el delta del litoral,Rosariocronica,2021-01-29 11:33:58,20,20_ríos_río_arroyo,7.6536613,2.3147767,5.0318155,-1.285344
2221,Cómo volver a la presencialidad,"Burbujas, semáforos y protocolos en la escuela",,2021-02-01 10:00:49,5,5_pedagógico_enseñanza_escolar,5.875551,5.8425136,3.681943,-3.217128
2222,La multitud llega a Wall Street,El caso GameStop como marca de época,Donald Trump; Estados Unidos; Internacional; Wall Street,2021-02-02 13:02:18,4,4_déficit_deuda_endeudamiento,11.353289,6.471122,10.564974,5.1750083
2223,Sputnik V: Una grieta entre el hombro y la jeringa,Un archivo de los voceros de la decepción,Covid-19,2021-02-04 13:40:47,8,8_epidemia_vacunar_virus,11.201802,7.589214,8.328769,0.67763096
2224,Feministas gobernando: más allá de la foto,"Mujeres, política y democracia",,2021-02-05 10:14:17,7,7_aborto_abortar_anticonceptivo,5.080097,2.955767,10.091169,-5.753851
2225,Tan convencidos de no haber hecho nada malo,"Jauría, teatro documental",,2021-02-08 11:05:48,25,25_violencia_feminismo_feminista,7.6812396,2.9527836,9.043441,-4.200424
2226,Justicia y policía: por qué no pueden protegernos,El femicidio de Úrsula Bahillo,#NiUnaMenos; Violencia policial,2021-02-10 12:40:53,25,25_violencia_feminismo_feminista,6.818301,3.9490502,8.54146,-3.9813657
2227,El peligro de un cuarto propio,Femicidios y políticas públicas,,2021-02-10 19:59:02,1,1_feminismo_feminista_patriarcado,4.762703,3.6529908,9.564449,-4.7923574
2228,El día que la vimos muerta,El femicidio de Úrsula Bahillo,#NiUnaMenos; Día internacional de la eliminación de la violencia contra las mujeres,2021-02-11 09:42:22,25,25_violencia_feminismo_feminista,8.858703,4.1685066,8.578602,-3.8127244
2229,Soy el código 5674,La vacuna contra el Covid: diario de un voluntario,Covid-19,2021-02-12 10:02:29,8,8_epidemia_vacunar_virus,7.5872536,8.104343,8.414486,0.3647947
2230,El movimiento indígena vuelve a pararse,Elecciones en Ecuador,Ecuador; Internacional,2021-02-12 12:13:13,0,0_político_política_electoral,11.4317255,5.566355,8.128349,4.6049976
2231,Leer salteado,Contramarcha,,2021-02-12 13:38:23,11,11_asesino_testimonio_testigo,7.920514,2.164351,7.835713,-2.5537193
2232,La muerte del entregador,Carlos Menem,,2021-02-14 20:59:29,10,10_boliviano_bolivia_político,10.8157625,5.3666825,7.554014,4.1308966
2233,La tenemos adentro,Menemismo: un ensayo para mirar de frente los 90,,2021-02-15 15:33:16,11,11_asesino_testimonio_testigo,9.677794,5.195035,8.712378,-2.4930806
2234,Chile: la interminable lista de casos aislados,Violencia policial y calendario electoral,Chile; Estallido en Chile; Internacional,2021-02-18 09:49:20,18,18_chileno_chile_político,10.211929,5.8056326,3.7672613,3.7964993
2235,Hamburguesas sin carne: ¿salvamos el mundo?,Un sistema alimentario cyborg,,2021-02-18 11:30:05,17,17_innovación_tecnológico_tecno,8.3781,7.8369975,9.523282,0.75933856
2236,El derrumbe de Ginés,Del liderazgo sanitario al vacunatorio vip,,2021-02-21 21:11:33,7,7_aborto_abortar_anticonceptivo,11.117886,5.0930305,8.3281975,0.7294198
2237,Lo último que el peronismo puede ser,La gestión de la pandemia,,2021-02-22 15:20:44,0,0_político_política_electoral,11.78981,5.886425,8.660432,2.736093
2238,La dosis justa para la indignación,"Vacunas, empresas y Estados",Covid-19,2021-02-25 12:48:56,0,0_político_política_electoral,7.680808,7.98373,8.87405,2.8306522
2239,En busca de un eje progresista,Alberto Fernández en México,,2021-02-25 16:51:42,35,35_cubano_cubana_cuba,10.430072,5.1569667,6.900532,3.2311864
2240,Como si fuera la primera vez,Alberto en el Congreso,,2021-03-01 19:19:30,10,10_boliviano_bolivia_político,11.52022,6.0767355,8.630415,2.908723
2241,La delicada tarea de vivir en una burbuja,Volver a las escuelas,,2021-03-02 12:44:40,5,5_pedagógico_enseñanza_escolar,6.1588845,5.882166,3.966566,-3.4014728
2242,El lobby minero muerde la tierra,"Chubut, cuna del extractivismo",,2021-03-03 23:45:28,20,20_ríos_río_arroyo,10.539705,6.6526794,5.1916685,-0.4283943
2243,Wandavision: un aleph de referencias pop,La mesa grande de la cofradía Marvel,,2021-03-04 11:32:47,29,29_ficción_protagonista_personaje,7.1694555,2.799654,10.449713,-2.1649237
2244,La repolitización del 8M,Feminismo para el 99%,8M; 8M: Paro internacional y plurinacional de mujeres y disidencias,2021-03-05 11:45:38,1,1_feminismo_feminista_patriarcado,5.115785,2.8603861,10.464138,-4.263857
2245,Feminismo Futuro,Programa de formación y reflexión,,2021-03-05 13:26:47,1,1_feminismo_feminista_patriarcado,5.0612855,2.94511,9.775059,-4.86771
2246,La invención política del paro feminista,#8M,8M; 8M: Paro internacional y plurinacional de mujeres y disidencias,2021-03-08 12:47:05,1,1_feminismo_feminista_patriarcado,4.9742227,2.8542516,10.443536,-4.3111086
2247,"#8M, con M de migranta",Una lectura feminista de la derogación del DNU 70,8M: Paro internacional y plurinacional de mujeres y disidencias,2021-03-08 13:48:08,1,1_feminismo_feminista_patriarcado,5.0762024,2.870185,9.625628,-4.648185
2248,¿Seguiremos en el cuarto propio?,Reforma judicial feminista,,2021-03-09 17:37:55,25,25_violencia_feminismo_feminista,10.034822,5.9082804,8.547723,-4.0451374
